áss	13
ČSR	13
ČSS	13
čsp	42
AQT	13
ASV	44
ASÚ	13
Apt	42
Ast	21
Asu	21
Ašu	49
BRT	21
BRV	21
BST	31
Bpv	13
Bru	13
Brú	31
CPT	13
CPU	39
CPV	13
CST	13
CSU	54
CSV	13
Crt	21
Cru	13
Crv	21
apu	13
art	34
aru	13
bŕv	55
áru	13
ČST	70
ČSV	13
čŕt	90
ASW	13
ASX	47
Arx	13
Arz	21
BRZ	13
Bry	34
CPW	13
CPZ	13
CSX	13
Cry	66
aqz	13
ary	54
asy	21
brý	68
ATB	58
ATC	13
AUA	13
AUC	31
AVC	57
Atá	13
Ava	26
BTA	26
BTC	26
Bua	37
Bub	13
Búč	49
CTA	51
CTC	21
CUA	31
CVC	37
CVČ	21
Cub	13
ata	37
aub	34
auč	21
buc	44
buč	13
ctb	13
cuc	13
Áta	26
ČTA	13
Čua	37
čuč	13
ATF	21
AUD	21
Aue	34
